mode,id,query,is_oos,language,category,province,question_type,source_set,expected_act,expected_section,corpus_target_available,recall_evaluable,status,rank,recall_at_5,recall_at_10,act_only_rank,latency_ms,normalized_query,error
hybrid_reranker,EX11,Explain Section 378 PPC.,False,English,exact_citation,,single_section,new_validated_100,PPC,378,True,True,ok,,False,False,1,36614.5389000003,Explain Section 378 PPC.,
hybrid_reranker,EX12,What is stated in Section 420 PPC?,False,English,exact_citation,,single_section,new_validated_100,PPC,420,True,True,ok,1,True,True,1,43457.0263999999,What is stated in Section 420 PPC?,
hybrid_reranker,EX13,What does Section 34 PPC provide?,False,English,exact_citation,,single_section,new_validated_100,PPC,34,True,True,ok,1,True,True,1,61257.37669999989,What does Section 34 PPC provide?,
hybrid_reranker,EX14,Explain Section 376 PPC.,False,English,exact_citation,,single_section,new_validated_100,PPC,376,True,True,ok,1,True,True,1,44467.18479999981,Explain Section 376 PPC.,
hybrid_reranker,EX15,What does Section 439 PPC say?,False,English,exact_citation,,single_section,new_validated_100,PPC,439,True,True,ok,1,True,True,1,63413.761100000105,What does Section 439 PPC say?,
hybrid_reranker,EX16,What is stated under Section 511 PPC?,False,English,exact_citation,,single_section,new_validated_100,PPC,511,True,True,ok,1,True,True,1,44032.31640000013,What is stated under Section 511 PPC?,
hybrid_reranker,EX17,What does Article 14 of the Constitution say?,False,English,exact_citation,,single_section,new_validated_100,Constitution,14,False,False,corpus_gap,,False,False,,,,
hybrid_reranker,EX18,Explain Article 19 of the Constitution.,False,English,exact_citation,,single_section,new_validated_100,Constitution,19,False,False,corpus_gap,,False,False,,,,
hybrid_reranker,EX19,What does Article 24 of the Constitution provide?,False,English,exact_citation,,single_section,new_validated_100,Constitution,24,False,False,corpus_gap,,False,False,,,,
hybrid_reranker,EX20,What is stated in Article 10 of the Constitution?,False,English,exact_citation,,single_section,new_validated_100,Constitution,10,False,False,corpus_gap,,False,False,,,,
hybrid_reranker,EN01,What punishment can a person receive for committing theft?,False,English,natural_english,,single_section,new_validated_100,PPC,379,True,True,ok,1,True,True,1,38096.24799999983,What punishment can a person receive for committing theft?,
hybrid_reranker,EN02,What punishment applies to someone who cheats another person?,False,English,natural_english,,single_section,new_validated_100,PPC,417,True,True,ok,1,True,True,1,35440.1971999996,What punishment applies to someone who cheats another person?,
hybrid_reranker,EN03,What is the punishment for committing forgery?,False,English,natural_english,,single_section,new_validated_100,PPC,465,True,True,ok,1,True,True,1,37271.50510000001,What is the punishment for committing forgery?,
hybrid_reranker,EN04,What punishment may apply for intentional murder?,False,English,natural_english,,single_section,new_validated_100,PPC,302,True,True,ok,5,True,True,1,46982.02089999995,What punishment may apply for intentional murder?,
hybrid_reranker,EN05,What is the punishment for theft committed inside a house or building?,False,English,natural_english,,single_section,new_validated_100,PPC,380,True,True,ok,1,True,True,1,33671.3649000003,What is the punishment for theft committed inside a house or building?,
hybrid_reranker,EN06,What happens if a clerk or servant steals property belonging to the employer?,False,English,natural_english,,single_section,new_validated_100,PPC,381,True,True,ok,1,True,True,1,41008.234700000234,What happens if a clerk or servant steals property belonging to the employer?,
hybrid_reranker,EN07,What is the punishment for cheating someone by pretending to be another person?,False,English,natural_english,,single_section,new_validated_100,PPC,419,True,True,ok,4,True,True,1,31524.196299999858,What is the punishment for cheating someone by pretending to be another person?,
hybrid_reranker,EN08,Does the Constitution guarantee equality before the law?,False,English,natural_english,,single_section,new_validated_100,Constitution,25,False,False,corpus_gap,,False,False,,,,
hybrid_reranker,EN09,What constitutional protection exists for the security of a person?,False,English,natural_english,,single_section,new_validated_100,Constitution,9,False,False,corpus_gap,,False,False,,,,
hybrid_reranker,EN10,What constitutional protection exists for the dignity of a person?,False,English,natural_english,,single_section,new_validated_100,Constitution,14,False,False,corpus_gap,,False,False,,,,
hybrid_reranker,EN11,How does the Penal Code define theft and what section provides its punishment?,False,English,natural_english,,multi_section,new_validated_100,PPC,"['378', '379']",False,False,corpus_gap,,False,False,,,,
hybrid_reranker,EN12,What is theft in a dwelling house and how is it punished?,False,English,natural_english,,multi_section,new_validated_100,PPC,"['378', '380']",False,False,corpus_gap,,False,False,,,,
hybrid_reranker,EN13,How is ordinary cheating different from cheating by personation in terms of the relevant provisions?,False,English,natural_english,,multi_section,new_validated_100,PPC,"['417', '419']",False,False,corpus_gap,,False,False,,,,
hybrid_reranker,EN14,Which constitutional provisions protect both personal liberty and human dignity?,False,English,natural_english,,multi_section,new_validated_100,Constitution,"['9', '14']",False,False,corpus_gap,,False,False,,,,
hybrid_reranker,EN15,Which constitutional provision protects freedom of speech?,False,English,natural_english,,single_section,new_validated_100,Constitution,19,False,False,corpus_gap,,False,False,,,,
hybrid_reranker,EN16,What protection does the Constitution provide regarding property rights?,False,English,natural_english,,single_section,new_validated_100,Constitution,24,False,False,corpus_gap,,False,False,,,,
hybrid_reranker,EN17,Which provision deals with acts done by several persons in furtherance of a common intention?,False,English,natural_english,,single_section,new_validated_100,PPC,34,True,True,ok,1,True,True,1,48141.50020000034,Which provision deals with acts done by several persons in furtherance of a common intention?,
hybrid_reranker,EN18,Which PPC provision covers an attempt to commit an offence where no specific punishment for the attempt is provided?,False,English,natural_english,,single_section,new_validated_100,PPC,511,True,True,ok,1,True,True,1,51396.74029999969,Which PPC provision covers an attempt to commit an offence where no specific punishment for the attempt is provided?,
hybrid_reranker,EN19,What provisions distinguish the definition of theft from the punishment imposed for theft?,False,English,natural_english,,multi_section,new_validated_100,PPC,"['378', '379']",False,False,corpus_gap,,False,False,,,,
hybrid_reranker,EN20,"Which constitutional provisions are relevant when discussing personal security, dignity and equality before law?",False,English,natural_english,,multi_section,new_validated_100,Constitution,"['9', '14', '25']",False,False,corpus_gap,,False,False,,,,
hybrid_reranker,RU01,Chori ki saza kya hai?,False,Roman Urdu,roman_urdu,,single_section,new_validated_100,PPC,379,True,True,ok,1,True,True,1,35250.3028000001,punishment for theft section 378 379 PPC,
hybrid_reranker,RU02,Qatl-i-amd ki saza kya hoti hai?,False,Roman Urdu,roman_urdu,,single_section,new_validated_100,PPC,302,True,True,ok,1,True,True,1,37579.38259999992,Qatl-i-amd ki saza kya hoti hai?,
hybrid_reranker,RU03,Dhoka dene ki saza kya hai?,False,Roman Urdu,roman_urdu,,single_section,new_validated_100,PPC,417,True,True,ok,,False,False,1,22251.816300000428,Dhoka dene ki saza kya hai?,
hybrid_reranker,RU04,Jaali document banane ki saza kya hai?,False,Roman Urdu,roman_urdu,,single_section,new_validated_100,PPC,465,True,True,ok,,False,False,1,28298.31590000049,Jaali document banane ki saza kya hai?,
hybrid_reranker,RU05,Ghar ke andar chori karne ki saza kya hai?,False,Roman Urdu,roman_urdu,,single_section,new_validated_100,PPC,380,True,True,ok,,False,False,2,24642.802299999857,Ghar ke andar chori karne ki saza kya hai?,
hybrid_reranker,RU06,Agar mulazim apne malik ka saman chori kare to konsi dafa lagti hai?,False,Roman Urdu,roman_urdu,,single_section,new_validated_100,PPC,381,True,True,ok,,False,False,1,38982.130500000494,Agar mulazim apne malik ka saman chori kare to konsi dafa lagti hai?,
hybrid_reranker,RU07,Kisi aur shakhs ban kar dhoka dene ki saza kya hai?,False,Roman Urdu,roman_urdu,,single_section,new_validated_100,PPC,419,True,True,ok,,False,False,1,20400.907400000506,Kisi aur shakhs ban kar dhoka dene ki saza kya hai?,
hybrid_reranker,RU08,Kya sab log qanoon ke samne barabar hain?,False,Roman Urdu,roman_urdu,,single_section,new_validated_100,Constitution,25,False,False,corpus_gap,,False,False,,,,
hybrid_reranker,RU09,Insan ki jaan aur azadi ko Constitution mein kis Article se protection milti hai?,False,Roman Urdu,roman_urdu,,single_section,new_validated_100,Constitution,9,False,False,corpus_gap,,False,False,,,,
hybrid_reranker,RU10,Insani izzat aur dignity ko konsa Article protect karta hai?,False,Roman Urdu,roman_urdu,,single_section,new_validated_100,Constitution,14,False,False,corpus_gap,,False,False,,,,
hybrid_reranker,RU11,PPC mein theft ki definition konsi dafa mein hai?,False,Roman Urdu,roman_urdu,,single_section,new_validated_100,PPC,378,True,True,ok,,False,False,1,26908.39270000015,PPC mein theft ki definition konsi dafa mein hai?,
hybrid_reranker,RU12,Section 302 mein kya punishment hai?,False,Roman Urdu,roman_urdu,,single_section,new_validated_100,PPC,302,True,True,ok,1,True,True,1,31479.507199999716,Section 302 mein kya punishment hai?,
hybrid_reranker,RU13,Dafa 379 kya kehti hai?,False,Roman Urdu,roman_urdu,,single_section,new_validated_100,PPC,379,True,True,ok,1,True,True,1,21505.19659999918,Dafa 379 kya kehti hai?,
hybrid_reranker,RU14,Agar koi doosre bande ki acting karke fraud kare to kya saza hai?,False,Roman Urdu,roman_urdu,,single_section,new_validated_100,PPC,419,True,True,ok,,False,False,1,25705.984600000193,Agar koi doosre bande ki acting karke fraud kare to kya saza hai?,
hybrid_reranker,RU15,Freedom of speech Constitution ke kis Article mein hai?,False,Roman Urdu,roman_urdu,,single_section,new_validated_100,Constitution,19,False,False,corpus_gap,,False,False,,,,
hybrid_reranker,RU16,Property rights ko Constitution ka konsa Article protect karta hai?,False,Roman Urdu,roman_urdu,,single_section,new_validated_100,Constitution,24,False,False,corpus_gap,,False,False,,,,
hybrid_reranker,RU17,Agar kai log mil kar common intention se jurm karein to konsi dafa relevant hai?,False,Roman Urdu,roman_urdu,,single_section,new_validated_100,PPC,34,True,True,ok,1,True,True,1,28627.271199999996,Agar kai log mil kar common intention se jurm karein to konsi dafa relevant hai?,
hybrid_reranker,RU18,Crime karne ki koshish ho lekin offence complete na ho to PPC ki konsi provision relevant ho sakti hai?,False,Roman Urdu,roman_urdu,,single_section,new_validated_100,PPC,511,True,True,ok,,False,False,1,34285.74690000005,Crime karne ki koshish ho lekin offence complete na ho to PPC ki konsi provision relevant ho sakti hai?,
hybrid_reranker,RU19,Chori ki definition aur uski punishment dono konsi dafaaon mein hain?,False,Roman Urdu,roman_urdu,,multi_section,new_validated_100,PPC,"['378', '379']",False,False,corpus_gap,,False,False,,,,
hybrid_reranker,RU20,"Jaan ki hifazat, dignity aur qanoon ke samne barabari ke constitutional Articles batao.",False,Roman Urdu,roman_urdu,,multi_section,new_validated_100,Constitution,"['9', '14', '25']",False,False,corpus_gap,,False,False,,,,
hybrid_reranker,UR01,چوری کی سزا کیا ہے؟,False,Urdu,urdu_script,,single_section,new_validated_100,PPC,379,True,True,ok,1,True,True,1,21484.085299999606,چوری کی سزا کیا ہے؟,
hybrid_reranker,UR02,قتلِ عمد کی سزا کیا ہے؟,False,Urdu,urdu_script,,single_section,new_validated_100,PPC,302,True,True,ok,4,True,True,1,22619.407899999715,قتلِ عمد کی سزا کیا ہے؟,
hybrid_reranker,UR03,دھوکہ دہی کی سزا کیا ہے؟,False,Urdu,urdu_script,,single_section,new_validated_100,PPC,417,True,True,ok,,False,False,1,28873.313500000222,دھوکہ دہی کی سزا کیا ہے؟,
hybrid_reranker,UR04,جعل سازی کی سزا کیا ہے؟,False,Urdu,urdu_script,,single_section,new_validated_100,PPC,465,True,True,ok,,False,False,1,26713.222100000166,جعل سازی کی سزا کیا ہے؟,
hybrid_reranker,UR05,گھر میں چوری کرنے کی سزا کیا ہے؟,False,Urdu,urdu_script,,single_section,new_validated_100,PPC,380,True,True,ok,1,True,True,1,26897.09109999967,گھر میں چوری کرنے کی سزا کیا ہے؟,
hybrid_reranker,UR06,اگر ملازم اپنے مالک کی چیز چوری کرے تو کون سی دفعہ لاگو ہوتی ہے؟,False,Urdu,urdu_script,,single_section,new_validated_100,PPC,381,True,True,ok,1,True,True,1,25382.06309999987,اگر ملازم اپنے مالک کی چیز چوری کرے تو کون سی دفعہ لاگو ہوتی ہے؟,
hybrid_reranker,UR07,کسی دوسرے شخص کا روپ دھار کر دھوکہ دینے کی سزا کیا ہے؟,False,Urdu,urdu_script,,single_section,new_validated_100,PPC,419,True,True,ok,,False,False,1,27187.4813000004,کسی دوسرے شخص کا روپ دھار کر دھوکہ دینے کی سزا کیا ہے؟,
hybrid_reranker,UR08,کیا آئین سب شہریوں کو قانون کے سامنے برابر قرار دیتا ہے؟,False,Urdu,urdu_script,,single_section,new_validated_100,Constitution,25,False,False,corpus_gap,,False,False,,,,
hybrid_reranker,UR09,آئین میں جان اور آزادی کے تحفظ کے لیے کون سا آرٹیکل ہے؟,False,Urdu,urdu_script,,single_section,new_validated_100,Constitution,9,False,False,corpus_gap,,False,False,,,,
hybrid_reranker,UR10,انسانی وقار کے تحفظ کے لیے آئین کا کون سا آرٹیکل ہے؟,False,Urdu,urdu_script,,single_section,new_validated_100,Constitution,14,False,False,corpus_gap,,False,False,,,,
hybrid_reranker,UR11,پاکستان پینل کوڈ میں چوری کی تعریف کس دفعہ میں ہے؟,False,Urdu,urdu_script,,single_section,new_validated_100,PPC,378,True,True,ok,,False,False,1,25158.79600000062,پاکستان پینل کوڈ میں چوری کی تعریف کس دفعہ میں ہے؟,
hybrid_reranker,UR12,آزادی اظہار کے بارے میں آئین کا کون سا آرٹیکل ہے؟,False,Urdu,urdu_script,,single_section,new_validated_100,Constitution,19,False,False,corpus_gap,,False,False,,,,
hybrid_reranker,UR13,جائیداد کے حقوق کے تحفظ سے متعلق آئینی آرٹیکل کون سا ہے؟,False,Urdu,urdu_script,,single_section,new_validated_100,Constitution,24,False,False,corpus_gap,,False,False,,,,
hybrid_reranker,UR14,مشترکہ ارادے سے کئی افراد جرم کریں تو پاکستان پینل کوڈ کی کون سی دفعہ متعلقہ ہے؟,False,Urdu,urdu_script,,single_section,new_validated_100,PPC,34,True,True,ok,,False,False,1,26788.89210000034,مشترکہ ارادے سے کئی افراد جرم کریں تو پاکستان پینل کوڈ کی کون سی دفعہ متعلقہ ہے؟,
hybrid_reranker,UR15,چوری کی تعریف اور اس کی سزا کن دفعات میں بیان ہوئی ہیں؟,False,Urdu,urdu_script,,multi_section,new_validated_100,PPC,"['378', '379']",False,False,corpus_gap,,False,False,,,,
hybrid_reranker,PR01,What law in the corpus governs rented premises in Sindh?,False,English,province_sensitive,Sindh,single_section,new_validated_100,SRPO,,True,True,ok,1,True,True,1,32549.98709999927,What law in the corpus governs rented premises in Sindh?,
hybrid_reranker,PR02,I am a tenant in Karachi. What law in the corpus applies to my tenancy dispute?,False,English,province_sensitive,Sindh,single_section,new_validated_100,SRPO,,True,True,ok,2,True,True,2,37350.16360000009,I am a tenant in Karachi. What law in the corpus applies to my tenancy dispute?,
hybrid_reranker,PR03,Which Sindh law in the corpus deals with rented premises?,False,English,province_sensitive,Sindh,single_section,new_validated_100,SRPO,,True,True,ok,1,True,True,1,34890.0193999998,Which Sindh law in the corpus deals with rented premises?,
hybrid_reranker,PR04,My landlord in Karachi wants me to vacate the rented property. Which provincial law should be searched?,False,English,province_sensitive,Sindh,single_section,new_validated_100,SRPO,,True,True,ok,2,True,True,2,37387.74960000046,My landlord in Karachi wants me to vacate the rented property. Which provincial law should be searched?,
hybrid_reranker,PR05,"I have a rent dispute in Hyderabad, Sindh. Which law in the corpus is relevant?",False,English,province_sensitive,Sindh,single_section,new_validated_100,SRPO,,True,True,ok,1,True,True,1,36559.85430000055,"I have a rent dispute in Hyderabad, Sindh. Which law in the corpus is relevant?",
hybrid_reranker,PR06,Which provincial corpus should be used for a Sindh tenant's eviction issue?,False,English,province_sensitive,Sindh,single_section,new_validated_100,SRPO,,True,True,ok,1,True,True,1,35618.79289999979,Which provincial corpus should be used for a Sindh tenant's eviction issue?,
hybrid_reranker,PR07,"For a rented house dispute in Karachi, which Sindh ordinance is relevant?",False,English,province_sensitive,Sindh,single_section,new_validated_100,SRPO,,True,True,ok,1,True,True,1,31641.15909999964,"For a rented house dispute in Karachi, which Sindh ordinance is relevant?",
hybrid_reranker,PR08,A tenant in Sindh has a dispute with the landlord. Which provincial law should PakLaw AI retrieve from?,False,English,province_sensitive,Sindh,single_section,new_validated_100,SRPO,,True,True,ok,2,True,True,2,37474.931099999594,A tenant in Sindh has a dispute with the landlord. Which provincial law should PakLaw AI retrieve from?,
hybrid_reranker,PR09,Karachi mein rent ka dispute ho to corpus mein konsa Sindh law relevant hai?,False,Roman Urdu,province_sensitive,Sindh,single_section,new_validated_100,SRPO,,True,True,ok,1,True,True,1,36635.57730000048,Karachi mein rent ka dispute ho to corpus mein konsa Sindh law relevant hai?,
hybrid_reranker,PR10,Sindh mein tenant aur landlord ka masla ho to kis ordinance ko search karna chahiye?,False,Roman Urdu,province_sensitive,Sindh,single_section,new_validated_100,SRPO,,True,True,ok,1,True,True,1,32690.97150000016,Sindh mein tenant aur landlord ka masla ho to kis ordinance ko search karna chahiye?,
hybrid_reranker,PR11,Hyderabad Sindh mein rented property ka dispute hai. Konsa provincial law relevant hai?,False,Roman Urdu,province_sensitive,Sindh,single_section,new_validated_100,SRPO,,True,True,ok,1,True,True,1,35278.80820000064,Hyderabad Sindh mein rented property ka dispute hai. Konsa provincial law relevant hai?,
hybrid_reranker,PR12,Karachi ke tenant ko eviction ka issue ho to kis Sindh law se jawab retrieve hona chahiye?,False,Roman Urdu,province_sensitive,Sindh,single_section,new_validated_100,SRPO,,True,True,ok,1,True,True,1,33791.75200000009,Karachi ke tenant ko eviction ka issue ho to kis Sindh law se jawab retrieve hona chahiye?,
hybrid_reranker,PR13,سندھ میں کرایہ دار اور مالک مکان کے تنازع کے لیے کون سا قانون متعلقہ ہے؟,False,Urdu,province_sensitive,Sindh,single_section,new_validated_100,SRPO,,True,True,ok,1,True,True,1,29278.94019999985,سندھ میں کرایہ دار اور مالک مکان کے تنازع کے لیے کون سا قانون متعلقہ ہے؟,
hybrid_reranker,PR14,کراچی میں کرائے کے مکان کے تنازع میں کون سا صوبائی قانون دیکھا جائے گا؟,False,Urdu,province_sensitive,Sindh,single_section,new_validated_100,SRPO,,True,True,ok,,False,False,,27534.26380000019,کراچی میں کرائے کے مکان کے تنازع میں کون سا صوبائی قانون دیکھا جائے گا؟,
hybrid_reranker,PR15,حیدرآباد سندھ میں کرایہ داری کے مسئلے کے لیے کون سا قانون متعلقہ ہے؟,False,Urdu,province_sensitive,Sindh,single_section,new_validated_100,SRPO,,True,True,ok,1,True,True,1,27591.820800000278,حیدرآباد سندھ میں کرایہ داری کے مسئلے کے لیے کون سا قانون متعلقہ ہے؟,
hybrid_reranker,EXT01,Which PPC provisions define theft and provide punishment for ordinary theft?,False,English,multi_section,,multi_section,validated_extension_15,PPC,"['378', '379']",False,False,corpus_gap,,False,False,,,,
hybrid_reranker,EXT02,Which provisions cover the definition of cheating and its punishment?,False,English,multi_section,,multi_section,validated_extension_15,PPC,"['415', '417']",False,False,corpus_gap,,False,False,,,,
hybrid_reranker,EXT03,Which PPC provisions deal with forgery and punishment for forgery?,False,English,multi_section,,multi_section,validated_extension_15,PPC,"['463', '465']",False,False,corpus_gap,,False,False,,,,
hybrid_reranker,EXT04,Which constitutional Article provides the right to a fair trial and due process?,False,English,constitutional,,single_section,validated_extension_15,Constitution,10A,False,False,corpus_gap,,False,False,,,,
hybrid_reranker,EXT05,Which constitutional Article gives citizens the right of access to information?,False,English,constitutional,,single_section,validated_extension_15,Constitution,19A,False,False,corpus_gap,,False,False,,,,
hybrid_reranker,EXT06,Fair trial aur due process ka haq Constitution ke kis Article mein hai?,False,Roman Urdu,constitutional,,single_section,validated_extension_15,Constitution,10A,False,False,corpus_gap,,False,False,,,,
hybrid_reranker,EXT07,معلومات تک رسائی کا حق آئین کے کس آرٹیکل میں دیا گیا ہے؟,False,Urdu,constitutional,,single_section,validated_extension_15,Constitution,19A,False,False,corpus_gap,,False,False,,,,
hybrid_reranker,EXT08,Which provision of the Muslim Family Laws Ordinance deals with registration of marriages?,False,English,family_law,,single_section,validated_extension_15,MFLO,5,True,True,ok,1,True,True,1,34347.28670000004,Which provision of the Muslim Family Laws Ordinance deals with registration of marriages?,
hybrid_reranker,EXT09,Which provision of the Muslim Family Laws Ordinance deals with polygamy?,False,English,family_law,,single_section,validated_extension_15,MFLO,6,True,True,ok,1,True,True,1,34343.97179999996,Which provision of the Muslim Family Laws Ordinance deals with polygamy?,
hybrid_reranker,EXT10,Which provision of the Muslim Family Laws Ordinance deals with talaq?,False,English,family_law,,single_section,validated_extension_15,MFLO,7,True,True,ok,2,True,True,1,34096.62320000007,Which provision of the Muslim Family Laws Ordinance deals with talaq?,
hybrid_reranker,EXT11,Doosri shadi ke hawalay se Muslim Family Laws Ordinance ki konsi section relevant hai?,False,Roman Urdu,family_law,,single_section,validated_extension_15,MFLO,6,True,True,ok,,False,False,1,35255.049999999756,Doosri shadi ke hawalay se Muslim Family Laws Ordinance ki konsi section relevant hai?,
hybrid_reranker,EXT12,طلاق سے متعلق مسلم فیملی لاز آرڈیننس کی کون سی دفعہ ہے؟,False,Urdu,family_law,,single_section,validated_extension_15,MFLO,7,True,True,ok,2,True,True,1,29192.55019999946,طلاق سے متعلق مسلم فیملی لاز آرڈیننس کی کون سی دفعہ ہے؟,
hybrid_reranker,EXT13,"A landlord and tenant have a rented premises dispute in Sukkur, Sindh. Which provincial law in the corpus is relevant?",False,English,province_sensitive,Sindh,act_retrieval,validated_extension_15,SRPO,,True,True,ok,1,True,True,1,37044.22549999981,"A landlord and tenant have a rented premises dispute in Sukkur, Sindh. Which provincial law in the corpus is relevant?",
hybrid_reranker,EXT14,Sukkur Sindh mein landlord aur tenant ka rent dispute ho to konsa provincial law relevant hai?,False,Roman Urdu,province_sensitive,Sindh,act_retrieval,validated_extension_15,SRPO,,True,True,ok,1,True,True,1,33177.7560999999,Sukkur Sindh mein landlord aur tenant ka rent dispute ho to konsa provincial law relevant hai?,
hybrid_reranker,EXT15,سکھر سندھ میں کرایہ دار اور مالک مکان کے تنازع کے لیے کون سا صوبائی قانون متعلقہ ہے؟,False,Urdu,province_sensitive,Sindh,act_retrieval,validated_extension_15,SRPO,,True,True,ok,1,True,True,1,29146.184000000176,سکھر سندھ میں کرایہ دار اور مالک مکان کے تنازع کے لیے کون سا صوبائی قانون متعلقہ ہے؟,
hybrid_reranker,OLD01,What is the punishment for theft?,False,English,natural_language,,single_section,existing_saved_dataset,PPC,379,True,True,ok,1,True,True,1,30931.437000000187,What is the punishment for theft?,
hybrid_reranker,OLD05,What is the punishment for cheating?,False,English,natural_language,,single_section,existing_saved_dataset,PPC,417,True,True,ok,1,True,True,1,34449.484499999926,What is the punishment for cheating?,
hybrid_reranker,FINAL01,What does Section 415 PPC say about cheating?,False,English,exact_citation,,single_section,,PPC,415,True,True,ok,1,True,True,1,35418.32290000002,What does Section 415 PPC say about cheating?,
hybrid_reranker,FINAL02,What does Section 463 PPC provide regarding forgery?,False,English,exact_citation,,single_section,,PPC,463,True,True,ok,1,True,True,1,35152.605700000095,What does Section 463 PPC provide regarding forgery?,
hybrid_reranker,FINAL03,What does Article 10A of the Constitution provide?,False,English,exact_citation,,single_section,,Constitution,10A,False,False,corpus_gap,,False,False,,,,
hybrid_reranker,FINAL04,What does Article 19A of the Constitution provide?,False,English,exact_citation,,single_section,,Constitution,19A,False,False,corpus_gap,,False,False,,,,
hybrid_reranker,FINAL05,What does Section 5 of MFLO provide?,False,English,exact_citation,,single_section,,MFLO,5,True,True,ok,1,True,True,1,36951.837599999635,What does Section 5 of MFLO provide?,
hybrid_reranker,FINAL06,Which law provision explains what legally counts as cheating?,False,English,natural_english,,single_section,,PPC,415,True,True,ok,1,True,True,1,28595.12519999953,Which law provision explains what legally counts as cheating?,
hybrid_reranker,FINAL07,Which provision explains what constitutes forgery under the Penal Code?,False,English,natural_english,,single_section,,PPC,463,True,True,ok,,False,False,1,28158.84779999942,Which provision explains what constitutes forgery under the Penal Code?,
hybrid_reranker,FINAL08,What constitutional right protects a person's access to information?,False,English,natural_english,,single_section,,Constitution,19A,False,False,corpus_gap,,False,False,,,,
hybrid_reranker,FINAL09,What constitutional guarantee protects the right to a fair trial?,False,English,natural_english,,single_section,,Constitution,10A,False,False,corpus_gap,,False,False,,,,
hybrid_reranker,FINAL10,Which family law provision concerns registration of a Muslim marriage?,False,English,natural_english,,single_section,,MFLO,5,True,True,ok,1,True,True,1,30912.934199999654,Which family law provision concerns registration of a Muslim marriage?,
hybrid_reranker,FINAL11,PPC mein cheating ki definition kis section mein di gayi hai?,False,Roman Urdu,roman_urdu,,single_section,,PPC,415,True,True,ok,,False,False,1,30525.236500000574,PPC mein cheating ki definition kis section mein di gayi hai?,
hybrid_reranker,FINAL12,Forgery ki legal definition PPC ki konsi dafa mein hai?,False,Roman Urdu,roman_urdu,,single_section,,PPC,463,True,True,ok,1,True,True,1,28969.927499999358,Forgery ki legal definition PPC ki konsi dafa mein hai?,
hybrid_reranker,FINAL13,Constitution mein information hasil karne ka haq kis Article mein hai?,False,Roman Urdu,roman_urdu,,single_section,,Constitution,19A,False,False,corpus_gap,,False,False,,,,
hybrid_reranker,FINAL14,Constitution mein fair trial ka haq konsa Article deta hai?,False,Roman Urdu,roman_urdu,,single_section,,Constitution,10A,False,False,corpus_gap,,False,False,,,,
hybrid_reranker,FINAL15,Muslim marriage ki registration ke liye MFLO ki konsi section relevant hai?,False,Roman Urdu,roman_urdu,,single_section,,MFLO,5,True,True,ok,1,True,True,1,31651.37229999982,Muslim marriage ki registration ke liye MFLO ki konsi section relevant hai?,
hybrid_reranker,FINAL16,دھوکہ دہی کی قانونی تعریف پاکستان پینل کوڈ کی کس دفعہ میں ہے؟,False,Urdu,urdu_script,,single_section,,PPC,415,True,True,ok,,False,False,1,29155.79820000039,دھوکہ دہی کی قانونی تعریف پاکستان پینل کوڈ کی کس دفعہ میں ہے؟,
hybrid_reranker,FINAL17,جعل سازی کی تعریف پاکستان پینل کوڈ کی کس دفعہ میں ہے؟,False,Urdu,urdu_script,,single_section,,PPC,463,True,True,ok,,False,False,1,24745.182200000272,جعل سازی کی تعریف پاکستان پینل کوڈ کی کس دفعہ میں ہے؟,
